date,close
2023-12-04,4.64
2023-12-05,4.57
2023-12-06,4.59
2023-12-07,4.7
2023-12-08,5.11
2023-12-09,5.09
2023-12-10,4.84
2023-12-11,5.06
2023-12-12,5.53
2023-12-13,5.93
2023-12-14,6.81
2023-12-15,8.47
2023-12-16,10.85
2023-12-17,9.9
2023-12-18,9.43
2023-12-19,9.43
2023-12-20,8.64
2023-12-21,9.53
2023-12-22,9.11
2023-12-23,9.72
2023-12-24,9.69
2023-12-25,9.31
2023-12-26,8.95
2023-12-27,9.65
2023-12-28,9.34
2023-12-29,11.27
2023-12-30,13.94
2023-12-31,13.34
2024-01-01,13.22
2024-01-02,13.97
2024-01-03,14.75
2024-01-04,13.02
2024-01-05,12.19
2024-01-06,11.89
2024-01-07,13.38
2024-01-08,12.78
2024-01-09,12.43
2024-01-10,13.0
2024-01-11,12.47
2024-01-12,12.82
2024-01-13,13.19
2024-01-14,12.78
2024-01-15,12.64
2024-01-16,12.25
2024-01-17,12.1
2024-01-18,10.89
2024-01-19,11.19
2024-01-20,11.29
2024-01-21,10.74
2024-01-22,10.2
2024-01-23,11.29
2024-01-24,11.11
2024-01-25,12.29
2024-01-26,12.83
2024-01-27,12.48
2024-01-28,12.37
2024-01-29,11.92
2024-01-30,11.85
2024-01-31,11.5
2024-02-01,12.48
2024-02-02,13.34
2024-02-03,12.74
2024-02-04,12.26
2024-02-05,12.23
2024-02-06,11.99
2024-02-07,12.4
2024-02-08,12.67
2024-02-09,13.2
2024-02-10,13.18
2024-02-11,13.17
2024-02-12,12.86
2024-02-13,13.48
2024-02-14,13.6
2024-02-15,13.15
2024-02-16,12.97
2024-02-17,13.52
2024-02-18,14.1
2024-02-19,13.4
2024-02-20,12.83
2024-02-21,12.97
2024-02-22,12.35
2024-02-23,12.44
2024-02-24,12.39
2024-02-25,12.75
2024-02-26,12.87
2024-02-27,12.97
2024-02-28,13.16
2024-02-29,12.65
2024-03-01,12.86
2024-03-02,13.52
2024-03-03,13.2
2024-03-04,15.08
2024-03-05,14.18
2024-03-06,14.77
2024-03-07,14.27
2024-03-08,15.04
2024-03-09,14.07
2024-03-10,14.72
2024-03-11,14.35
2024-03-12,14.29
2024-03-13,13.71
2024-03-14,12.77
2024-03-15,12.75
2024-03-16,12.6
2024-03-17,12.09
2024-03-18,11.69
2024-03-19,11.11
2024-03-20,12.25
2024-03-21,13.36
2024-03-22,13.7
2024-03-23,14.4
2024-03-24,17.31
2024-03-25,19.24
2024-03-26,19.75
2024-03-27,17.61
2024-03-28,17.46
2024-03-29,18.18
2024-03-30,18.4
2024-03-31,17.65
2024-04-01,17.47
2024-04-02,18.2
2024-04-03,17.97
2024-04-04,17.2
2024-04-05,17.01
2024-04-06,17.24
2024-04-07,17.77
2024-04-08,16.65
2024-04-09,15.76
2024-04-10,15.54
2024-04-11,15.13
2024-04-12,13.42
2024-04-13,12.26
2024-04-14,12.84
2024-04-15,11.57
2024-04-16,11.52
2024-04-17,12.6
2024-04-18,13.6
2024-04-19,15.19
2024-04-20,15.28
2024-04-21,15.04
2024-04-22,14.7
2024-04-23,13.87
2024-04-24,13.8
2024-04-25,13.31
2024-04-26,12.93
2024-04-27,13.71
2024-04-28,13.44
2024-04-29,12.93
2024-04-30,12.63
2024-05-01,13.52
2024-05-02,13.59
2024-05-03,13.31
2024-05-04,13.11
2024-05-05,13.21
2024-05-06,12.92
2024-05-07,12.33
2024-05-08,12.2
2024-05-09,11.91
2024-05-10,12.18
2024-05-11,11.88
2024-05-12,11.89
2024-05-13,11.83
2024-05-14,12.22
2024-05-15,12.19
2024-05-16,12.9
2024-05-17,13.51
2024-05-18,12.84
2024-05-19,12.73
2024-05-20,13.42
2024-05-21,13.13
2024-05-22,12.25
2024-05-23,12.23
2024-05-24,12.3
2024-05-25,12.17
2024-05-26,12.49
2024-05-27,12.09
2024-05-28,12.09
2024-05-29,12.22
2024-05-30,11.75
2024-05-31,12.09
2024-06-01,12.04
2024-06-02,12.07
2024-06-03,12.21
2024-06-04,12.35
2024-06-05,12.22
2024-06-06,12.7
2024-06-07,10.98
2024-06-08,10.86
2024-06-09,11.05
2024-06-10,9.96
2024-06-11,10.75
2024-06-12,9.73
2024-06-13,9.59
2024-06-14,9.24
2024-06-15,9.33
2024-06-16,8.77
2024-06-17,8.04
2024-06-18,8.17
2024-06-19,8.31
2024-06-20,8.3
2024-06-21,8.3
2024-06-22,7.93
2024-06-23,7.73
2024-06-24,8.33
2024-06-25,8.17
2024-06-26,8.2
2024-06-27,8.21
2024-06-28,8.04
2024-06-29,8.01
2024-06-30,8.16
2024-07-01,7.91
2024-07-02,7.6
2024-07-03,6.91
2024-07-04,6.79
2024-07-05,7.2
2024-07-06,7.02
2024-07-07,6.95
2024-07-08,7.19
2024-07-09,7.22
2024-07-10,7.37
2024-07-11,7.29
2024-07-12,8.29
2024-07-13,8.64
2024-07-14,9.3
2024-07-15,9.62
2024-07-16,10.08
2024-07-17,9.62
2024-07-18,9.96
2024-07-19,10.21
2024-07-20,10.18
2024-07-21,10.29
2024-07-22,9.77
2024-07-23,9.83
2024-07-24,9.54
2024-07-25,9.62
2024-07-26,9.67
2024-07-27,9.51
2024-07-28,9.17
2024-07-29,9.06
2024-07-30,9.09
2024-07-31,8.69
2024-08-01,8.77
2024-08-02,8.01
2024-08-03,7.38
2024-08-04,7.17
2024-08-05,7.55
2024-08-06,7.32
2024-08-07,7.45
2024-08-08,7.37
2024-08-09,7.34
2024-08-10,7.06
2024-08-11,7.26
2024-08-12,7.17
2024-08-13,7.16
2024-08-14,7.24
2024-08-15,6.89
2024-08-16,7.19
2024-08-17,7.32
2024-08-18,7.08
2024-08-19,7.17
2024-08-20,7.49
2024-08-21,8.03
2024-08-22,8.51
2024-08-23,8.58
2024-08-24,8.62
2024-08-25,8.21
2024-08-26,8.02
2024-08-27,7.71
2024-08-28,8.07
2024-08-29,7.42
2024-08-30,7.52
2024-08-31,7.4
2024-09-01,7.4
2024-09-02,7.17
2024-09-03,7.56
2024-09-04,7.24
2024-09-05,7.12
2024-09-06,7.15
2024-09-07,7.22
2024-09-08,7.56
2024-09-09,7.95
2024-09-10,8.63
2024-09-11,8.42
2024-09-12,8.44
2024-09-13,8.71
2024-09-14,8.5
2024-09-15,7.97
2024-09-16,8.2
2024-09-17,7.65
2024-09-18,8.17
2024-09-19,8.43
2024-09-20,8.55
2024-09-21,8.2
2024-09-22,8.56
2024-09-23,9.01
2024-09-24,9.29
2024-09-25,9.6
2024-09-26,9.75
2024-09-27,9.74
2024-09-28,9.54
2024-09-29,9.07
2024-09-30,8.71
2024-10-01,8.25
2024-10-02,7.85
2024-10-03,8.32
2024-10-04,8.25
2024-10-05,8.37
2024-10-06,8.36
2024-10-07,8.04
2024-10-08,8.0
2024-10-09,7.89
2024-10-10,8.09
2024-10-11,8.11
2024-10-12,7.82
2024-10-13,8.27
2024-10-14,8.0
2024-10-15,7.96
2024-10-16,7.74
